student_id,student_age,student_level,student_suburb,signup_date,tutor_id,tutor_experience_years,tutor_rating,tutor_suburb,tutor_subject_specialty,tutor_hourly_rate,session_id,subject,session_date,session_duration_hours,session_mode,session_price,booking_lead_time_days,session_status,student_rating_given,repeat_student,discount_applied
S2364,7,Primary,Auburn,2023-08-17,T212,2,4.6,Ultimo,Coding,63.28,SESS2734,Coding,2023-12-31,1.0,Online,63.39,11,Completed,5.0,No,0
S2456,30,Adult Learner,Chatswood,2023-10-17,T661,4,4.3,Ryde,Chemistry,55.0,SESS2735,Chemistry,2023-12-02,0.5,Online,28.09,3,Completed,4.0,Yes,0
S2083,16,High School,Darlinghurst,2022-11-26,T420,7,4.0,Granville,Chemistry,61.71,SESS2736,Chemistry,2023-06-20,0.5,In-person,32.08,7,Completed,,No,0
S2627,32,Adult Learner,Granville,2023-01-26,T749,5,3.8,Ultimo,Math,56.53,SESS2737,Math,2023-07-16,1.5,In-person,77.59,3,Completed,5.0,No,0
S1906,55,Adult Learner,Parramatta,2024-07-23,T439,1,5.0,Epping,Math,34.28,SESS2738,Math,2024-09-04,2.5,Online,90.64,7,Completed,4.0,Yes,0
S1579,29,Adult Learner,Hornsby,2023-05-01,T212,3,4.4,Burwood,Chemistry,59.16,SESS2739,Chemistry,2023-06-02,1.5,In-person,84.73,10,Completed,3.0,No,10
S1335,24,University,Mascot,2025-01-27,T760,6,3.4,Granville,Chemistry,59.08,SESS2740,Chemistry,2025-10-13,1.0,Online,68.06,4,Completed,3.0,No,0
S1048,31,Adult Learner,Penrith,2025-07-14,T660,8,4.0,Manly,Coding,78.55,SESS2741,Coding,2025-11-10,1.5,In-person,121.68,5,Completed,5.0,No,5
S1342,47,Adult Learner,Dee Why,2023-01-01,T665,4,5.0,Wollstonecraft,English,40.05,SESS2742,English,2023-10-09,3.0,Online,121.56,2,Completed,,No,0
S1022,12,Primary,Blacktown,2024-05-23,T569,5,3.7,Epping,Math,48.57,SESS2743,Math,2024-06-07,1.0,Online,48.96,6,Cancelled,4.0,No,0
S2814,29,Adult Learner,Parramatta,2023-04-08,T240,12,3.9,Cronulla,Math,69.9,SESS2744,Math,2023-05-12,1.5,Online,109.34,10,Completed,4.0,No,15
S2472,35,Adult Learner,Parramatta,2024-09-01,T290,2,3.9,Ashfield,English,36.41,SESS2745,English,2025-06-19,1.5,Online,49.74,6,Cancelled,3.0,No,0
S1334,59,Adult Learner,Blacktown,2023-11-27,T460,0,5.0,Rose Bay,Chemistry,53.09,SESS2746,Chemistry,2024-09-01,1.5,Online,82.76,10,Completed,5.0,No,0
S2871,12,Primary,Mosman,2024-07-31,T327,5,5.0,Newtown,Coding,66.95,SESS2747,Coding,2025-04-13,1.5,In-person,100.96,12,Completed,5.0,Yes,30
S1264,42,Adult Learner,Mascot,2023-09-22,T474,1,5.0,Blacktown,Math,42.14,SESS2748,Math,2023-11-10,0.5,In-person,21.22,7,Completed,5.0,No,0
S2553,14,High School,Darlinghurst,2023-06-04,T241,7,4.3,Rose Bay,Math,54.65,SESS2749,Math,2024-05-30,0.5,Online,25.27,5,No-show,3.0,Yes,15
S1660,52,Adult Learner,Sydney CBD,2023-04-11,T394,6,4.5,Darlinghurst,Business,73.11,SESS2750,Business,2024-01-09,3.0,In-person,218.01,4,Completed,3.0,No,0
S1357,16,High School,Leichhardt,2023-12-03,T669,8,5.0,Strathfield,Math,60.49,SESS2751,Math,2024-11-26,3.0,Online,179.99,7,Cancelled,5.0,Yes,0
S2831,42,Adult Learner,Kogarah,2025-07-13,T448,15,4.4,Rose Bay,Physics,73.44,SESS2752,Physics,2025-12-18,3.0,Online,213.86,12,Completed,5.0,Yes,0
S2199,20,University,Hurstville,2022-09-27,T770,0,4.4,Ashfield,Business,56.9,SESS2753,Business,2023-09-26,1.5,In-person,91.9,3,Completed,5.0,Yes,0
S1340,36,Adult Learner,Liverpool,2022-06-21,T359,7,3.2,Auburn,Coding,78.61,SESS2754,Coding,2023-01-07,1.5,Online,122.07,10,Completed,4.0,No,0
S1503,55,Adult Learner,Blacktown,2022-12-28,T476,0,3.9,Surry Hills,Coding,54.17,SESS2755,Coding,2023-07-08,1.0,In-person,48.71,6,Completed,4.0,No,0
S1362,19,University,Mascot,2023-12-11,T625,2,5.0,Baulkham Hills,Chemistry,53.16,SESS2756,Chemistry,2024-03-20,1.0,Online,56.6,5,Completed,2.0,Yes,0
S2515,19,University,Penrith,2023-04-15,T513,3,4.3,Manly,Business,56.46,SESS2757,Business,2023-06-08,0.5,In-person,27.63,7,Completed,4.0,Yes,0
S1979,16,High School,Baulkham Hills,2024-06-04,T495,4,5.0,Bondi,Physics,59.89,SESS2758,Physics,2024-09-04,2.5,Online,153.31,13,Completed,5.0,Yes,10
S1330,13,High School,Double Bay,2023-08-15,T313,6,4.3,Leichhardt,Math,50.4,SESS2759,Math,2023-12-22,2.0,In-person,101.64,10,Completed,,Yes,0
S1355,34,Adult Learner,Granville,2025-04-07,T459,8,4.9,Kogarah,English,49.8,SESS2760,English,2025-12-17,2.5,Online,129.28,5,Completed,4.0,Yes,0
S1951,57,Adult Learner,Sydney CBD,2022-09-06,T523,5,4.1,Lane Cove,Business,64.09,SESS2761,Business,2023-06-04,3.0,Online,205.16,3,Cancelled,4.0,Yes,0
S1099,35,Adult Learner,St Leonards,2023-12-29,T547,5,3.6,St Leonards,English,43.45,SESS2762,English,2024-02-07,1.5,Online,64.39,0,Completed,,No,10
S2521,40,Adult Learner,Marrickville,2024-02-01,T689,2,4.3,Dee Why,Business,56.85,SESS2763,Business,2024-02-26,1.5,In-person,85.62,13,Completed,4.0,No,15
S1233,30,Adult Learner,St Leonards,2025-01-24,T227,2,4.1,Ultimo,Chemistry,54.39,SESS2764,Chemistry,2025-07-02,1.0,In-person,57.61,9,Completed,4.0,No,0
S2224,30,Adult Learner,Strathfield,2025-05-03,T237,3,4.5,Marrickville,Math,54.54,SESS2765,Math,2025-06-15,1.5,Online,85.56,5,Completed,,No,0
S2489,11,Primary,Surry Hills,2023-05-17,T395,6,4.7,Parramatta,Business,74.2,SESS2766,Business,2024-01-19,0.5,Online,39.1,2,Completed,5.0,Yes,0
S2308,13,High School,Maroubra,2023-07-01,T336,8,3.8,Chatswood,English,43.49,SESS2767,English,2024-06-25,0.5,In-person,21.92,9,Completed,,No,15
S2562,45,Adult Learner,Ashfield,2025-06-19,T589,5,4.0,Kingsford,Coding,74.13,SESS2768,Coding,2025-10-31,2.0,In-person,134.45,2,Completed,,No,0
S2716,14,High School,Penrith,2025-07-02,T476,3,4.1,Parramatta,Physics,47.82,SESS2769,Physics,2025-09-27,1.0,In-person,51.39,3,Completed,3.0,Yes,0
S2185,16,High School,Campbelltown,2023-11-22,T577,3,4.8,Kogarah,Chemistry,59.23,SESS2770,Chemistry,2024-07-13,3.0,In-person,167.84,5,Completed,5.0,Yes,0
S2438,16,High School,Dee Why,2024-11-14,T715,5,5.0,Blacktown,English,47.02,SESS2771,English,2025-09-05,2.0,In-person,93.38,7,Completed,3.0,Yes,0
S1908,7,Primary,Manly,2023-05-18,T644,2,3.9,Kingsford,Math,50.86,SESS2772,Math,2024-03-23,1.5,In-person,76.36,4,Completed,5.0,No,0
S2673,42,Adult Learner,Blacktown,2022-12-15,T435,9,3.1,Mascot,Physics,74.39,SESS2773,Physics,2023-02-22,2.0,In-person,149.19,8,Completed,4.0,No,0
S1871,60,Adult Learner,Leichhardt,2025-01-26,T215,2,3.9,Bankstown,Physics,56.44,SESS2774,Physics,2025-08-16,3.0,Online,189.51,0,Cancelled,5.0,No,5
S1116,38,Adult Learner,Ryde,2024-09-09,T290,8,4.2,Dee Why,Math,53.0,SESS2775,Math,2025-02-16,1.0,Online,50.93,13,Completed,4.0,Yes,0
S2750,28,Adult Learner,Dee Why,2023-11-11,T484,0,3.9,Chatswood,Chemistry,47.2,SESS2776,Chemistry,2024-04-24,2.5,Online,116.97,6,Completed,4.0,No,0
S1963,54,Adult Learner,Granville,2024-05-19,T664,6,4.3,Redfern,English,44.09,SESS2777,English,2025-05-04,2.0,In-person,79.52,14,Completed,3.0,Yes,30
S2147,52,Adult Learner,Maroubra,2023-06-29,T561,2,4.5,Ryde,English,43.55,SESS2778,English,2023-12-16,1.0,Online,45.59,13,Completed,5.0,Yes,0
S1168,57,Adult Learner,Hurstville,2023-02-09,T703,4,4.0,Epping,Business,59.26,SESS2779,Business,2023-12-25,2.0,In-person,109.59,4,Completed,5.0,No,0
S2796,19,University,Hornsby,2023-02-05,T365,4,3.7,Ashfield,Chemistry,53.87,SESS2780,Chemistry,2023-04-19,3.0,Online,154.6,0,Cancelled,4.0,No,0
S1896,9,Primary,Lane Cove,2023-04-13,T200,8,4.1,Bondi,English,39.74,SESS2781,English,2023-06-18,3.0,Online,118.09,4,Completed,4.0,Yes,0
S2714,27,Adult Learner,Blacktown,2025-03-05,T756,4,4.0,Strathfield,Coding,69.09,SESS2782,Coding,2025-09-14,2.5,In-person,173.3,11,Completed,,No,0
S1267,53,Adult Learner,Chatswood,2023-10-04,T644,4,4.5,Newtown,Math,45.85,SESS2783,Math,2023-10-16,1.5,In-person,67.1,6,Completed,5.0,No,20
S2076,18,High School,Newtown,2024-02-11,T707,6,4.7,Baulkham Hills,Math,58.13,SESS2784,Math,2024-12-16,2.0,Online,119.32,14,Cancelled,5.0,No,0
S1985,57,Adult Learner,Darlinghurst,2023-03-09,T287,0,4.4,Dee Why,Math,39.09,SESS2785,Math,2024-02-19,1.0,In-person,42.37,3,Completed,5.0,Yes,25
S1511,47,Adult Learner,St Leonards,2022-03-16,T629,3,4.5,Marrickville,Math,46.84,SESS2786,Math,2023-02-02,1.0,Online,47.9,9,Cancelled,,Yes,0
S2497,49,Adult Learner,Kingsford,2025-02-21,T362,1,4.5,Sydney CBD,Chemistry,50.86,SESS2787,Chemistry,2025-09-21,2.0,In-person,103.16,7,Cancelled,3.0,Yes,0
S2567,30,Adult Learner,Epping,2023-01-13,T667,3,4.9,North Sydney,English,35.74,SESS2788,English,2023-04-30,2.5,In-person,84.98,4,Cancelled,4.0,No,0
S1413,55,Adult Learner,Castle Hill,2023-04-01,T566,2,3.9,Liverpool,Math,44.53,SESS2789,Math,2023-10-14,0.5,Online,20.59,9,Completed,3.0,No,30
S2100,18,High School,Bondi Junction,2023-08-23,T338,11,4.5,Strathfield,Physics,68.27,SESS2790,Physics,2024-02-26,0.5,In-person,34.85,10,Completed,,No,0
S2529,35,Adult Learner,Parramatta,2023-03-08,T229,6,4.8,Dee Why,English,46.36,SESS2791,English,2023-10-11,2.0,Online,97.25,0,Completed,2.0,Yes,0
S2528,25,University,St Leonards,2024-12-14,T504,1,4.4,Fairfield,Chemistry,53.65,SESS2792,Chemistry,2025-05-10,0.5,In-person,25.6,8,No-show,4.0,Yes,25
S1510,17,High School,Dee Why,2025-06-10,T255,3,4.2,Chatswood,English,46.12,SESS2793,English,2025-09-05,1.5,In-person,72.32,5,Completed,,Yes,0
S2038,35,Adult Learner,Manly,2023-04-06,T411,2,3.8,Liverpool,Math,41.94,SESS2794,Math,2024-01-06,2.5,Online,104.71,4,Completed,3.0,No,0
S2211,59,Adult Learner,Ashfield,2023-12-30,T507,8,4.5,Bondi,Physics,68.03,SESS2795,Physics,2024-11-14,3.0,In-person,191.17,9,Completed,5.0,Yes,0
S2345,25,University,Surry Hills,2022-12-28,T500,0,4.7,Kogarah,English,39.67,SESS2796,English,2023-01-13,2.5,In-person,97.03,4,Completed,5.0,Yes,30
S2014,29,Adult Learner,Hurstville,2024-12-27,T751,4,4.3,Granville,Business,64.7,SESS2797,Business,2025-10-25,0.5,In-person,37.5,7,Completed,5.0,Yes,25
S1769,8,Primary,Castle Hill,2024-09-08,T662,7,3.8,Darlinghurst,Chemistry,64.72,SESS2798,Chemistry,2025-05-17,1.0,Online,62.09,2,Completed,5.0,No,0
S2858,50,Adult Learner,Parramatta,2024-11-28,T715,5,3.7,Mosman,English,45.41,SESS2799,English,2025-08-03,0.5,In-person,21.74,14,Completed,4.0,No,0
S2435,8,Primary,Wollstonecraft,2024-08-26,T633,2,4.3,Randwick,English,42.75,SESS2800,English,2024-09-02,1.0,In-person,42.64,11,Completed,4.0,No,0
S2812,28,Adult Learner,Cronulla,2023-04-19,T474,5,4.6,Hurstville,Physics,54.46,SESS2801,Physics,2024-01-02,1.5,In-person,82.75,11,Cancelled,5.0,No,0
S2003,27,Adult Learner,Maroubra,2024-06-18,T714,6,4.3,North Sydney,Coding,75.2,SESS2802,Coding,2025-03-12,2.0,In-person,153.8,14,Completed,5.0,No,10
S2711,49,Adult Learner,Surry Hills,2024-08-17,T625,0,3.5,Leichhardt,Physics,55.02,SESS2803,Physics,2024-09-09,2.5,In-person,127.2,9,Completed,4.0,No,10
S2309,27,Adult Learner,Lane Cove,2025-02-25,T214,3,3.8,Lane Cove,English,42.75,SESS2804,English,2025-04-26,3.0,In-person,129.54,13,Cancelled,5.0,No,0
S1384,14,High School,Penrith,2023-04-23,T391,3,5.0,Lane Cove,Business,62.76,SESS2805,Business,2023-11-01,2.5,In-person,151.71,6,Completed,,Yes,0
S2850,34,Adult Learner,Redfern,2024-05-12,T781,7,4.6,Cronulla,Chemistry,64.18,SESS2806,Chemistry,2025-03-05,3.0,In-person,195.1,7,Completed,3.0,Yes,0
S2514,11,Primary,Lane Cove,2024-11-22,T402,2,4.7,Auburn,Math,42.88,SESS2807,Math,2025-10-10,1.0,Online,42.71,0,Completed,4.0,Yes,0
S1369,58,Adult Learner,Lane Cove,2024-04-23,T555,5,3.6,Bondi,Physics,66.43,SESS2808,Physics,2024-04-26,1.0,Online,66.83,1,Completed,4.0,No,0
S1226,30,Adult Learner,Bondi,2025-03-21,T699,6,4.4,Randwick,Coding,75.84,SESS2809,Coding,2025-10-25,0.5,In-person,38.94,3,Completed,5.0,Yes,0
S1463,6,Primary,Surry Hills,2025-01-19,T597,9,4.7,Ryde,Math,57.2,SESS2810,Math,2025-04-26,0.5,In-person,26.99,5,Completed,5.0,No,0
S1801,16,High School,Baulkham Hills,2022-08-04,T496,4,4.1,Baulkham Hills,English,34.32,SESS2811,English,2023-01-04,0.5,Online,17.45,14,Completed,4.0,Yes,0
S1960,7,Primary,Randwick,2022-12-24,T408,0,4.5,Penrith,English,32.51,SESS2812,English,2023-12-23,2.5,In-person,92.21,7,Completed,3.0,Yes,0
S1260,56,Adult Learner,Strathfield,2024-12-01,T434,3,3.9,Leichhardt,Math,52.39,SESS2813,Math,2025-11-20,2.5,Online,128.53,12,Completed,3.0,No,0
S2406,60,Adult Learner,Paddington,2025-02-12,T639,7,3.6,Redfern,English,52.13,SESS2814,English,2025-04-25,3.0,Online,170.32,10,Completed,5.0,No,0
S2454,12,Primary,Marrickville,2024-12-07,T305,6,4.7,Epping,English,55.55,SESS2815,English,2025-08-13,0.5,In-person,29.46,12,Completed,4.0,Yes,0
S1805,31,Adult Learner,Marrickville,2025-09-27,T434,7,3.9,Darlinghurst,English,52.88,SESS2816,English,2025-11-04,1.0,In-person,50.22,10,Completed,4.0,No,0
S1688,18,High School,Bondi,2023-01-13,T210,0,4.5,Double Bay,English,31.78,SESS2817,English,2023-12-21,0.5,Online,16.77,10,Completed,4.0,Yes,10
S1706,48,Adult Learner,Castle Hill,2023-12-04,T402,8,3.8,Rose Bay,English,56.19,SESS2818,English,2024-05-28,3.0,In-person,186.32,2,Cancelled,5.0,No,0
S1924,43,Adult Learner,Leichhardt,2024-04-28,T300,7,4.4,Chatswood,Coding,71.38,SESS2819,Coding,2024-05-26,3.0,Online,222.29,5,Completed,2.0,Yes,0
S2435,27,Adult Learner,Chatswood,2022-09-13,T607,3,3.4,Darlinghurst,English,37.48,SESS2820,English,2023-05-28,2.5,Online,96.71,5,Completed,5.0,No,0
S2039,16,High School,Kingsford,2024-12-30,T714,5,4.4,Burwood,English,35.57,SESS2821,English,2025-08-14,1.5,In-person,52.36,7,Completed,3.0,Yes,0
S2755,34,Adult Learner,Mascot,2022-10-06,T560,3,4.6,North Sydney,Math,41.7,SESS2822,Math,2023-10-02,1.0,In-person,40.44,12,Completed,,Yes,0
S2450,48,Adult Learner,St Leonards,2023-08-30,T777,0,4.2,Penrith,Chemistry,44.56,SESS2823,Chemistry,2024-06-23,2.5,In-person,111.84,12,Completed,3.0,No,30
S1938,59,Adult Learner,St Leonards,2023-07-28,T691,5,4.2,Leichhardt,Business,73.36,SESS2824,Business,2024-05-01,0.5,Online,37.59,8,Cancelled,2.0,Yes,0
S2448,60,Adult Learner,Blacktown,2024-08-14,T796,1,4.3,Lane Cove,Chemistry,47.35,SESS2825,Chemistry,2025-03-30,3.0,In-person,120.97,8,Completed,5.0,Yes,0
S2964,30,Adult Learner,St Leonards,2023-04-10,T392,7,4.6,Liverpool,Chemistry,60.96,SESS2826,Chemistry,2023-06-28,1.5,Online,93.4,10,Completed,3.0,Yes,0
S1839,51,Adult Learner,Campbelltown,2023-10-05,T235,5,3.8,Hornsby,Math,57.58,SESS2827,Math,2023-10-06,2.0,Online,106.12,10,Completed,5.0,No,0
S2127,12,Primary,Rose Bay,2024-11-02,T762,5,4.1,Epping,Math,50.84,SESS2828,Math,2025-05-24,2.5,Online,131.76,13,Completed,5.0,Yes,0
S2324,20,University,Epping,2024-06-08,T654,5,3.9,Surry Hills,Chemistry,60.28,SESS2829,Chemistry,2025-01-10,2.0,Online,131.51,7,Completed,5.0,No,0
S1711,48,Adult Learner,Redfern,2024-08-07,T615,7,4.7,Granville,Coding,77.5,SESS2830,Coding,2025-04-15,1.0,Online,81.99,7,Completed,4.0,No,5
S1803,52,Adult Learner,Ashfield,2023-12-03,T457,0,4.3,Redfern,Business,50.91,SESS2831,Business,2024-07-08,1.5,Online,72.34,14,Completed,3.0,No,25
S2546,39,Adult Learner,Double Bay,2023-06-09,T562,12,4.4,Marrickville,Chemistry,75.81,SESS2832,Chemistry,2023-11-26,0.5,In-person,35.59,3,No-show,,Yes,30
S1261,23,University,Mosman,2022-05-23,T523,0,3.9,Castle Hill,Business,62.19,SESS2833,Business,2023-03-08,3.0,In-person,189.69,5,Completed,5.0,No,0
S1790,59,Adult Learner,Hurstville,2023-03-11,T325,7,4.0,Bondi Junction,Coding,80.94,SESS2834,Coding,2023-03-25,0.5,Online,39.19,1,Cancelled,5.0,No,0
S1923,39,Adult Learner,Kogarah,2023-06-01,T414,6,3.4,Kogarah,English,43.26,SESS2835,English,2024-04-19,2.0,Online,78.8,4,Completed,5.0,No,0
S2679,46,Adult Learner,Double Bay,2024-01-12,T787,4,3.2,St Leonards,Chemistry,59.88,SESS2836,Chemistry,2024-03-07,0.5,Online,29.14,9,Completed,3.0,No,0
S2072,15,High School,Sydney CBD,2023-07-02,T424,10,4.4,Parramatta,English,53.53,SESS2837,English,2024-06-02,1.0,Online,52.46,12,Completed,2.0,Yes,20
S1402,44,Adult Learner,Epping,2024-06-29,T561,1,4.9,Parramatta,Chemistry,49.63,SESS2838,Chemistry,2024-08-01,1.0,Online,49.68,13,Completed,2.0,No,0
S2492,54,Adult Learner,Baulkham Hills,2024-07-22,T433,1,4.6,Mascot,Chemistry,53.89,SESS2839,Chemistry,2025-07-05,3.0,In-person,175.84,6,No-show,5.0,Yes,0
S2702,59,Adult Learner,Granville,2023-09-12,T369,4,4.5,Paddington,Business,61.42,SESS2840,Business,2024-02-18,0.5,Online,33.87,0,Completed,5.0,No,0
S2093,24,University,Ryde,2025-10-26,T672,5,4.4,Mosman,Coding,77.22,SESS2841,Coding,2025-12-17,0.5,Online,39.73,8,Completed,5.0,No,0
S2297,51,Adult Learner,Parramatta,2025-08-16,T658,0,4.5,Dee Why,Coding,57.42,SESS2842,Coding,2025-11-10,1.0,In-person,62.46,14,Completed,,No,0
S1240,20,University,Paddington,2025-04-10,T427,9,4.3,Randwick,Math,65.68,SESS2843,Math,2025-11-09,2.0,Online,143.07,0,Completed,4.0,Yes,0
S2214,51,Adult Learner,Hornsby,2023-09-16,T339,12,4.3,Rose Bay,Chemistry,72.93,SESS2844,Chemistry,2023-10-04,2.5,In-person,190.22,13,Completed,4.0,Yes,0
S1654,23,University,Parramatta,2023-05-20,T648,5,5.0,Castle Hill,Coding,70.1,SESS2845,Coding,2024-05-02,1.0,In-person,64.16,13,Completed,4.0,Yes,0
S1226,23,University,Baulkham Hills,2024-08-31,T373,2,4.7,Fairfield,Coding,67.48,SESS2846,Coding,2025-02-13,1.0,In-person,72.44,5,Completed,5.0,Yes,0
S1976,50,Adult Learner,Bankstown,2023-08-25,T464,8,4.0,Mosman,Coding,80.02,SESS2847,Coding,2024-04-13,1.5,In-person,131.84,5,Completed,3.0,No,0
S2388,40,Adult Learner,Sydney CBD,2022-04-12,T730,10,4.0,Kogarah,Math,55.74,SESS2848,Math,2023-04-10,2.0,Online,113.13,1,Cancelled,5.0,No,0
S1644,36,Adult Learner,Darlinghurst,2022-12-20,T643,7,3.8,Auburn,Chemistry,66.17,SESS2849,Chemistry,2023-06-02,1.5,Online,95.85,7,Completed,3.0,No,0
S2329,9,Primary,Wollstonecraft,2023-06-05,T577,2,3.9,Hornsby,Math,46.61,SESS2850,Math,2024-02-19,2.5,In-person,123.24,11,Completed,,No,0
S1888,50,Adult Learner,Blacktown,2022-12-09,T531,0,4.5,Granville,English,29.12,SESS2851,English,2023-04-16,2.0,Online,60.07,14,Completed,3.0,No,0
S2749,55,Adult Learner,North Sydney,2024-10-27,T411,1,4.7,Ryde,English,34.07,SESS2852,English,2025-01-06,2.5,In-person,83.83,4,Completed,2.0,Yes,0
S2479,60,Adult Learner,Campbelltown,2022-02-22,T681,7,4.7,Kingsford,Math,54.03,SESS2853,Math,2023-01-16,1.0,Online,49.9,3,Cancelled,5.0,No,0
S1950,30,Adult Learner,Sydney CBD,2022-12-08,T290,3,4.1,Baulkham Hills,Coding,77.56,SESS2854,Coding,2023-11-26,2.0,In-person,149.66,8,Cancelled,5.0,No,0
S1985,52,Adult Learner,St Leonards,2023-03-19,T627,6,4.5,Bankstown,Chemistry,63.41,SESS2855,Chemistry,2024-03-04,0.5,Online,32.3,8,Completed,4.0,Yes,0
S1846,12,Primary,Lane Cove,2023-08-14,T739,4,5.0,Strathfield,Business,56.44,SESS2856,Business,2023-11-14,2.5,Online,148.31,11,Completed,5.0,No,0
S2911,14,High School,Kogarah,2023-07-20,T428,7,4.9,Mosman,Math,53.54,SESS2857,Math,2024-01-15,2.0,In-person,97.07,3,Completed,4.0,No,0
S1562,29,Adult Learner,Ryde,2025-08-20,T549,2,3.9,Hornsby,Chemistry,47.79,SESS2858,Chemistry,2025-12-21,1.5,In-person,69.97,1,Completed,,No,0
S1823,7,Primary,Bondi,2025-05-24,T430,3,3.1,Epping,English,44.5,SESS2859,English,2025-08-30,2.0,In-person,98.88,5,Completed,5.0,No,15
S1737,12,Primary,Surry Hills,2023-08-26,T653,4,4.3,Castle Hill,Physics,55.9,SESS2860,Physics,2023-10-13,2.0,Online,112.3,3,Completed,4.0,Yes,0
S2741,32,Adult Learner,Kingsford,2023-10-05,T752,2,5.0,Kogarah,Physics,46.56,SESS2861,Physics,2024-03-06,3.0,Online,144.7,7,Completed,4.0,Yes,0
S1431,42,Adult Learner,Chatswood,2025-01-29,T220,10,4.5,Lane Cove,Chemistry,68.2,SESS2862,Chemistry,2025-12-02,1.0,Online,67.36,12,Completed,4.0,Yes,0
S1804,10,Primary,Mascot,2024-02-07,T414,1,3.9,Mascot,Math,33.08,SESS2863,Math,2024-08-24,2.5,Online,78.88,0,Completed,,No,0
S2052,21,University,Rose Bay,2022-07-21,T214,5,4.5,Mosman,Business,55.1,SESS2864,Business,2023-04-11,1.5,Online,82.08,13,Cancelled,5.0,No,0
S1887,22,University,Redfern,2022-11-14,T445,4,4.0,Auburn,Business,60.94,SESS2865,Business,2023-03-12,3.0,Online,177.88,1,Completed,3.0,No,15
S2574,33,Adult Learner,Burwood,2024-05-09,T584,5,5.0,Ryde,Chemistry,56.28,SESS2866,Chemistry,2024-10-13,1.5,In-person,83.08,1,Completed,,No,0
S1311,42,Adult Learner,Strathfield,2024-01-05,T366,4,4.0,Randwick,Chemistry,63.49,SESS2867,Chemistry,2024-10-01,2.5,In-person,139.91,6,Completed,3.0,No,0
S2530,53,Adult Learner,Wollstonecraft,2022-08-14,T244,7,4.2,Chatswood,English,44.9,SESS2868,English,2023-01-13,2.0,In-person,91.78,6,Completed,5.0,Yes,0
S1408,59,Adult Learner,Leichhardt,2024-12-09,T723,5,3.9,Randwick,Business,67.28,SESS2869,Business,2025-02-16,3.0,In-person,197.78,14,Completed,,No,15
S2117,24,University,Hurstville,2023-09-21,T757,7,5.0,Fairfield,Business,55.97,SESS2870,Business,2023-10-30,1.0,Online,56.28,6,Completed,2.0,No,5
S1709,53,Adult Learner,Penrith,2022-02-14,T472,12,4.1,Parramatta,Physics,77.73,SESS2871,Physics,2023-02-01,0.5,Online,38.8,7,Completed,3.0,Yes,25
S1708,59,Adult Learner,Surry Hills,2024-07-29,T231,2,5.0,Wollstonecraft,Math,48.78,SESS2872,Math,2024-11-26,2.5,In-person,133.8,14,Completed,,Yes,0
S1932,54,Adult Learner,Hurstville,2023-03-02,T788,5,4.4,Surry Hills,Coding,68.66,SESS2873,Coding,2023-12-16,0.5,Online,33.84,14,Completed,3.0,Yes,0
S1320,58,Adult Learner,Hornsby,2022-11-26,T205,5,3.9,Castle Hill,Business,67.21,SESS2874,Business,2023-05-28,2.5,In-person,169.45,12,Completed,,No,0
S1284,60,Adult Learner,Newtown,2023-04-20,T313,5,5.0,Ashfield,Chemistry,59.81,SESS2875,Chemistry,2023-11-20,0.5,Online,31.04,9,Completed,5.0,Yes,0
S1977,51,Adult Learner,Sydney CBD,2024-04-26,T433,8,4.9,Ultimo,Math,54.47,SESS2876,Math,2024-08-27,2.5,Online,137.74,0,Completed,3.0,No,0
S1996,44,Adult Learner,Mascot,2023-08-01,T456,6,4.4,Ryde,Coding,72.12,SESS2877,Coding,2024-04-16,1.0,Online,75.82,4,Completed,3.0,No,0
S1986,28,Adult Learner,Penrith,2023-01-29,T602,9,4.8,Ultimo,Chemistry,67.65,SESS2878,Chemistry,2023-11-13,1.5,In-person,100.72,12,Completed,4.0,Yes,0
S2311,58,Adult Learner,Blacktown,2022-11-21,T460,9,4.4,St Leonards,Physics,68.72,SESS2879,Physics,2023-09-20,1.0,In-person,68.78,10,Completed,5.0,Yes,0
S2919,60,Adult Learner,Kogarah,2024-08-07,T723,3,4.3,Randwick,Physics,63.32,SESS2880,Physics,2024-10-07,0.5,Online,31.89,8,Completed,5.0,Yes,20
S1989,24,University,Penrith,2022-08-18,T459,2,4.2,Paddington,Coding,71.42,SESS2881,Coding,2023-08-08,2.5,Online,172.51,1,Completed,4.0,Yes,0
S1410,28,Adult Learner,Mascot,2023-10-23,T462,5,3.8,Double Bay,Business,62.93,SESS2882,Business,2024-07-21,3.0,In-person,189.85,6,Completed,4.0,No,0
S1601,44,Adult Learner,Auburn,2023-06-13,T484,8,5.0,Dee Why,Business,66.72,SESS2883,Business,2023-10-04,2.0,In-person,134.18,6,Completed,,Yes,0
S1539,15,High School,Parramatta,2024-09-20,T306,7,5.0,Randwick,English,52.59,SESS2884,English,2025-06-12,1.0,In-person,53.35,9,Completed,5.0,Yes,0
S1009,19,University,Dee Why,2023-03-19,T513,7,3.8,Lane Cove,Math,54.96,SESS2885,Math,2023-10-08,0.5,In-person,29.48,9,Completed,4.0,No,0
S1271,32,Adult Learner,Lane Cove,2022-12-15,T640,5,4.2,St Leonards,Business,53.43,SESS2886,Business,2023-07-22,1.0,Online,53.49,3,Completed,4.0,Yes,30
S1508,21,University,Cronulla,2023-06-07,T546,3,3.7,Newtown,English,36.6,SESS2887,English,2024-04-16,2.5,In-person,95.0,3,Completed,5.0,No,0
